chirp_mass mass_ratio time_jitter
31.67182640875676 0.8377321657880927 -0.0001871726918191857
31.017919764172305 0.9714228788867907 7.904071241594042e-06
31.093139955350694 0.9528714573558539 -6.811313008076746e-05
31.820527602043175 0.9420890410882218 9.470224507216076e-05
31.83231134170145 0.8699021516911345 0.00014446823088806976
31.38945897900888 0.8240206055297714 -5.770370651923828e-05
32.025336362860116 0.9842931760972501 0.0001474689929303233
30.9735928303717 0.9912430704133683 0.00019158415361438967
31.18647948560013 0.8632312304688347 0.00010563595780574143
31.148965823805383 0.8210451452730712 -8.359274185147268e-05
31.93101371128565 0.9125601675360571 0.00015965791685932924
31.18334532968011 0.9216411510351524 -0.00013181345972028695
31.33586310903091 0.8290451175087019 -3.202312563973695e-05
31.762481427848364 0.93002309177587 -6.636646611685469e-05
31.343886280248014 0.9809009406934992 -0.00024224493992052674
31.555463308770825 0.9910668406948192 0.00014547954218815912
31.825105820021236 0.8994165648119657 -0.00017159563259889886
31.90413186774065 0.978139905855516 -0.00014989562707589125
31.232769013868754 0.8127066693936736 -0.00012468971274058464
31.549017121225223 0.9799543875530405 0.00011171209266404146
31.509616631512195 0.886017991254354 0.0001785213818653659
31.239472829318892 0.8222796057610757 -4.092132457934731e-05
31.46851843393044 0.824035920516323 0.00023021706733635585
31.662882115150673 0.9548692391370464 0.0001401610537744618
31.498057288170784 0.9047097816844907 0.0001917798814664993
31.2505774570541 0.9764319812252182 0.00020113324031719663
31.031850578468898 0.9409400242565884 0.00017869411609098884
31.7338532065447 0.8582642691136775 0.00021869650431741812
31.938998970088708 0.9413459624074743 0.00020956390792849992
31.107939860702505 0.9355612385991847 0.00018509492846937583
31.83548860348492 0.9490733156623723 0.00013221967764616486
31.83417100506563 0.9162433990968064 -0.0001778512803772703
31.40756619741705 0.8917076200436944 6.525251975200404e-05
31.04150033917049 0.9412600810638287 0.00016473956786887156
31.09201859291449 0.8844320207828935 0.00010260232907135809
31.639118988437925 0.8510012474126403 0.000219861509460359
31.62270100405427 0.9835012995907136 0.00016764887557886484
31.703464347450076 0.8925022976416184 -0.00011738358967544452
31.752014330967317 0.9542454693709249 -7.181028717063195e-05
31.860583667418414 0.974715691361575 -0.00015772926162227843
31.1863534394352 0.8589100344558825 -8.184243180284852e-05
31.3365672585809 0.8389669808066038 -7.510657561564718e-05
31.7820683815675 0.9090355026294659 -0.0001784430204479655
31.452501367543046 0.8770264089991822 -6.560413828044713e-06
31.505644916052855 0.8504013031969754 -0.00012137982344200926
31.4024982385386 0.8470485171413764 -0.00020235903604625446
31.11532121824219 0.8894761466488992 6.620256236396146e-05
31.218410449378492 0.9378335434222207 -0.00010351936865191796
31.607048907177056 0.8580635292523666 -0.0002034514124229563
31.171816173348752 0.8970604116868157 9.222985948960984e-05
31.685578104798516 0.8910882042792954 0.00020823012056680112
31.744973577965947 0.9057477681054955 0.0002039120447388573
31.4758878147989 0.8885863400427905 -8.539670266184305e-06
31.561002556068047 0.8737157983469985 0.0002325526197295941
31.513882809085175 0.9444885321435269 0.00023028147260830794
31.15943207940535 0.994829763974316 0.00016218388585308022
31.454031356889104 0.8674590778800332 -0.00021536105717378097
31.66390287537995 0.8776928591971753 -0.00021696415907133948
31.372642933112488 0.8595427384264533 -4.634758815454034e-05
31.594417133548742 0.8995688108691602 0.0002204083244498001
31.70869582175168 0.9060086724246046 0.00021112440583006067
31.762698963705574 0.9174049559538004 -0.0001852425693323868
31.532965647328066 0.9879493655488458 4.634207502418142e-05
31.804895658606664 0.9678693007402595 0.00020355691645022146
31.318680767934364 0.8787349310236102 -0.00013693450176087586
31.709025594991214 0.9285808337438737 0.00021111724861247813
31.266697103358815 0.8689954282675092 -5.3539044562758015e-05
31.333661791179345 0.9012416577545919 -0.0001478206104228943
31.7444777931448 0.9624148224276661 0.00020879253637086918
31.458171436977707 0.9001072282674409 -9.326598290674529e-06
31.16283858361522 0.9967353034655357 -7.3608343224244996e-06
31.371974825255393 0.902462545386884 -0.00015655526538099925
31.366640931726952 0.961248740549576 8.792238557613633e-05
31.44331612191053 0.9166395228470754 -0.00018994403605449966
31.2570626162344 0.8939090732375519 2.545061528122993e-06
31.281171591202735 0.9367501988434437 8.186675967435504e-05
31.315920218003185 0.8817708437918084 -6.0072009880101826e-05
31.46380707325963 0.8804524550168431 -0.00014740263721892382
31.416654351038606 0.980965635824083 -0.00017378256170057455
31.68169952452588 0.9589606292042501 0.00024252471785480672
31.43184477743094 0.9827308325842967 5.8797751094870625e-05
31.714955165152173 0.9689356155878088 -0.0001263546562701614
31.704066534160088 0.9772890877816156 0.00024065836054884012
31.57776451987274 0.9392582098553957 -0.0002259792468001328
31.48407206571692 0.9576162067479511 -0.00019909107521693802
31.533377710532946 0.9659736121822294 2.6504368977675673e-06
31.462662300643018 0.9950441047647228 4.457457830045106e-05
31.265754716477367 0.9146044072469073 2.9679704743845704e-05
31.36902888351304 0.9553851660045372 6.303818914452655e-05
31.44553725925253 0.8868590921835511 -0.00011383184399834311
31.73615637805642 0.9825248901510946 -0.0001647998656393106
31.197257478200946 0.9814099424209274 3.459966438127695e-05
31.666525189205302 0.9485724300026128 -0.00021862741979280365
31.459346309907755 0.9598747746691325 -0.00017632592015319183
31.523112909877828 0.9461993256929193 -2.2074703502840257e-05
31.325498348335557 0.9139246701565749 -7.55266093599609e-05
31.257574367879428 0.9345956615596809 -2.1086024510319793e-05
31.478837236947456 0.901470926757624 -0.00013561601593155818
31.22445257228305 0.9596794773722388 1.910292105951908e-05
31.334123527797846 0.9998838373660915 7.212150513102948e-05
31.27485533656043 0.9536465738199902 -4.56895722745445e-05
31.31856851484598 0.9856900824697156 -8.779904122649732e-05
31.324570094276105 0.981432708457214 6.273376276385423e-05
31.409953716850175 0.9521676432870096 1.8605411041405708e-05
31.392611763107997 0.9112037812820108 -8.329656053470417e-05
31.37303553170584 0.9982374349120275 4.99478505408598e-05
31.46721079622144 0.9228023444879137 -0.00014241901275293068
31.530828690931813 0.9331395384207926 -0.00016940308132786333
31.30662680739143 0.9448299030119309 -5.420162722382125e-05
31.61336367314197 0.9581074914562806 -0.0001898913434622146
31.450001401940977 0.9666767889836971 9.43909690136126e-06
31.605924132897716 0.9793122944686901 -0.00019613108761677348
31.449873338751047 0.9625820780230587 5.1814975004094025e-06
31.613192443014228 0.9825255780689717 -9.073658789760479e-05
31.467068884935532 0.945165263608065 -0.00013713248071473087
31.306960481867673 0.9535922594898691 -1.9661881724251744e-05
31.446148236235587 0.9260516866594064 -8.330693394079298e-05
31.35407300319558 0.9417536405287052 -2.23972369607832e-05
31.489031551544297 0.9672365391433291 -3.282706384606898e-05
31.54999829431319 0.9934010978850274 -6.0742408124331445e-05
31.598270316541548 0.987354576845996 -0.00014928706238027115
31.555410411932456 0.9596263265411286 -0.00011436828716601455
31.455742173853125 0.944003622516963 -7.894158116619808e-05
31.486659393491397 0.9544416317023969 -0.00011639907863652638
31.467222043054285 0.9791315241632563 -0.0001188335489232654
31.437118526797477 0.9537787884607863 -7.91508938530132e-05
31.41544574871031 0.9590230235219119 -6.780898861736119e-05
31.501907751677287 0.9692108423135959 -0.00011585976466862963
31.449881218424935 0.9764980613944841 -5.4376653988240104e-05
31.506108452406785 0.9919677961551825 -8.207672976697129e-05
